cantNod,Res,Tiempo_ms,Tipo
86,1849,62.5983,CompletoHeurNipo
86,0,16.9423,CompletoHeurEmi
86,0,1.47883,FuncionEneCubo
86,0,121.244,FuncionEneCuarta
86,1849,62.6636,CompletoHeurNipo
86,0,16.9077,CompletoHeurEmi
86,0,1.47874,FuncionEneCubo
86,0,120.991,FuncionEneCuarta
86,1849,62.6043,CompletoHeurNipo
86,0,16.9912,CompletoHeurEmi
86,0,1.47561,FuncionEneCubo
86,0,121.578,FuncionEneCuarta
87,1892,66.8135,CompletoHeurNipo
87,0,17.513,CompletoHeurEmi
87,0,1.53968,FuncionEneCubo
87,0,126.485,FuncionEneCuarta
87,1892,65.2461,CompletoHeurNipo
87,0,17.487,CompletoHeurEmi
87,0,1.53963,FuncionEneCubo
87,0,126.703,FuncionEneCuarta
87,1892,65.3184,CompletoHeurNipo
87,0,17.5137,CompletoHeurEmi
87,0,1.53473,FuncionEneCubo
87,0,126.403,FuncionEneCuarta
87,1892,65.3732,CompletoHeurNipo
87,0,17.48,CompletoHeurEmi
87,0,1.53665,FuncionEneCubo
87,0,127.137,FuncionEneCuarta
87,1892,65.7432,CompletoHeurNipo
87,0,17.5254,CompletoHeurEmi
87,0,1.53751,FuncionEneCubo
87,0,126.495,FuncionEneCuarta
87,1892,65.3369,CompletoHeurNipo
87,0,17.4741,CompletoHeurEmi
87,0,1.53907,FuncionEneCubo
87,0,126.805,FuncionEneCuarta
87,1892,65.2574,CompletoHeurNipo
87,0,17.4799,CompletoHeurEmi
87,0,1.53226,FuncionEneCubo
87,0,126.403,FuncionEneCuarta
87,1892,65.3509,CompletoHeurNipo
87,0,17.552,CompletoHeurEmi
87,0,1.53777,FuncionEneCubo
87,0,126.834,FuncionEneCuarta
87,1892,65.1937,CompletoHeurNipo
87,0,17.5229,CompletoHeurEmi
87,0,1.52438,FuncionEneCubo
87,0,126.699,FuncionEneCuarta
87,1892,65.3032,CompletoHeurNipo
87,0,18.2568,CompletoHeurEmi
87,0,1.56565,FuncionEneCubo
87,0,126.256,FuncionEneCuarta
88,1936,69.8275,CompletoHeurNipo
88,0,18.2254,CompletoHeurEmi
88,0,1.58448,FuncionEneCubo
88,0,132.528,FuncionEneCuarta
88,1936,69.0118,CompletoHeurNipo
88,0,18.0939,CompletoHeurEmi
88,0,1.63745,FuncionEneCubo
88,0,132.438,FuncionEneCuarta
88,1936,68.2358,CompletoHeurNipo
88,0,18.0836,CompletoHeurEmi
88,0,1.57927,FuncionEneCubo
88,0,132.408,FuncionEneCuarta
88,1936,68.1573,CompletoHeurNipo
88,0,18.1271,CompletoHeurEmi
88,0,1.57891,FuncionEneCubo
88,0,132.919,FuncionEneCuarta
88,1936,68.1922,CompletoHeurNipo
88,0,18.1411,CompletoHeurEmi
88,0,1.58605,FuncionEneCubo
88,0,132.912,FuncionEneCuarta
88,1936,68.1618,CompletoHeurNipo
88,0,18.1187,CompletoHeurEmi
88,0,1.58681,FuncionEneCubo
88,0,132.45,FuncionEneCuarta
88,1936,68.2426,CompletoHeurNipo
88,0,18.1286,CompletoHeurEmi
88,0,1.58463,FuncionEneCubo
88,0,132.854,FuncionEneCuarta
88,1936,68.2408,CompletoHeurNipo
88,0,18.0841,CompletoHeurEmi
88,0,1.58477,FuncionEneCubo
88,0,132.511,FuncionEneCuarta
88,1936,68.3918,CompletoHeurNipo
88,0,18.587,CompletoHeurEmi
88,0,1.58179,FuncionEneCubo
88,0,132.534,FuncionEneCuarta
88,1936,68.2485,CompletoHeurNipo
88,0,18.0664,CompletoHeurEmi
88,0,1.58436,FuncionEneCubo
88,0,132.169,FuncionEneCuarta
89,1980,73.7186,CompletoHeurNipo
89,0,18.7621,CompletoHeurEmi
89,0,1.64017,FuncionEneCubo
89,0,138.55,FuncionEneCuarta
89,1980,71.1877,CompletoHeurNipo
89,0,18.7139,CompletoHeurEmi
89,0,1.78216,FuncionEneCubo
89,0,138.807,FuncionEneCuarta
89,1980,71.936,CompletoHeurNipo
89,0,18.7996,CompletoHeurEmi
89,0,1.69003,FuncionEneCubo
89,0,139.133,FuncionEneCuarta
89,1980,71.2833,CompletoHeurNipo
89,0,18.7671,CompletoHeurEmi
89,0,1.64233,FuncionEneCubo
89,0,138.438,FuncionEneCuarta
89,1980,71.329,CompletoHeurNipo
89,0,18.7173,CompletoHeurEmi
89,0,1.64021,FuncionEneCubo
89,0,138.598,FuncionEneCuarta
89,1980,71.2955,CompletoHeurNipo
89,0,18.8624,CompletoHeurEmi
89,0,1.64004,FuncionEneCubo
89,0,139.629,FuncionEneCuarta
89,1980,71.2456,CompletoHeurNipo
89,0,18.7167,CompletoHeurEmi
89,0,1.6429,FuncionEneCubo
89,0,139.191,FuncionEneCuarta
89,1980,72.3443,CompletoHeurNipo
89,0,18.737,CompletoHeurEmi
89,0,1.64432,FuncionEneCubo
89,0,138.494,FuncionEneCuarta
89,1980,71.2644,CompletoHeurNipo
89,0,18.7153,CompletoHeurEmi
89,0,1.63447,FuncionEneCubo
89,0,138.903,FuncionEneCuarta
89,1980,71.7378,CompletoHeurNipo
89,0,18.7814,CompletoHeurEmi
89,0,1.68724,FuncionEneCubo
89,0,138.745,FuncionEneCuarta
90,2025,75.9262,CompletoHeurNipo
90,0,19.3204,CompletoHeurEmi
90,0,1.69794,FuncionEneCubo
90,0,146.229,FuncionEneCuarta
90,2025,74.89,CompletoHeurNipo
90,0,19.3623,CompletoHeurEmi
90,0,1.68642,FuncionEneCubo
90,0,144.471,FuncionEneCuarta
90,2025,74.2287,CompletoHeurNipo
90,0,20.1478,CompletoHeurEmi
90,0,1.75966,FuncionEneCubo
90,0,144.99,FuncionEneCuarta
90,2025,74.3612,CompletoHeurNipo
90,0,19.3653,CompletoHeurEmi
90,0,1.68763,FuncionEneCubo
90,0,144.632,FuncionEneCuarta
90,2025,74.3239,CompletoHeurNipo
90,0,19.313,CompletoHeurEmi
90,0,1.69149,FuncionEneCubo
90,0,144.762,FuncionEneCuarta
90,2025,74.4546,CompletoHeurNipo
90,0,19.3684,CompletoHeurEmi
90,0,1.69308,FuncionEneCubo
90,0,146.279,FuncionEneCuarta
90,2025,74.3237,CompletoHeurNipo
90,0,19.3664,CompletoHeurEmi
90,0,1.68457,FuncionEneCubo
90,0,144.835,FuncionEneCuarta
90,2025,74.2858,CompletoHeurNipo
90,0,20.085,CompletoHeurEmi
90,0,1.68716,FuncionEneCubo
90,0,144.784,FuncionEneCuarta
90,2025,74.3222,CompletoHeurNipo
90,0,19.4056,CompletoHeurEmi
90,0,1.69124,FuncionEneCubo
90,0,144.423,FuncionEneCuarta
90,2025,74.4055,CompletoHeurNipo
90,0,19.877,CompletoHeurEmi
90,0,1.74471,FuncionEneCubo
90,0,145.043,FuncionEneCuarta
91,2070,79.4593,CompletoHeurNipo
91,0,19.936,CompletoHeurEmi
91,0,1.75003,FuncionEneCubo
91,0,151.917,FuncionEneCuarta
91,2070,77.79,CompletoHeurNipo
91,0,19.9248,CompletoHeurEmi
91,0,1.75079,FuncionEneCubo
91,0,151.866,FuncionEneCuarta
91,2070,78.6588,CompletoHeurNipo
91,0,19.9246,CompletoHeurEmi
91,0,1.78475,FuncionEneCubo
91,0,152.249,FuncionEneCuarta
91,2070,77.8093,CompletoHeurNipo
91,0,19.964,CompletoHeurEmi
91,0,1.75504,FuncionEneCubo
91,0,152.241,FuncionEneCuarta
91,2070,77.6431,CompletoHeurNipo
91,0,19.9728,CompletoHeurEmi
91,0,1.74882,FuncionEneCubo
91,0,151.49,FuncionEneCuarta
91,2070,77.6662,CompletoHeurNipo
91,0,19.9268,CompletoHeurEmi
91,0,1.85267,FuncionEneCubo
91,0,152.114,FuncionEneCuarta
91,2070,77.7647,CompletoHeurNipo
91,0,19.9229,CompletoHeurEmi
91,0,1.74845,FuncionEneCubo
91,0,151.44,FuncionEneCuarta
91,2070,78.1991,CompletoHeurNipo
91,0,20.3286,CompletoHeurEmi
91,0,1.79678,FuncionEneCubo
91,0,151.938,FuncionEneCuarta
91,2070,77.9211,CompletoHeurNipo
91,0,19.9324,CompletoHeurEmi
91,0,1.78412,FuncionEneCubo
91,0,151.705,FuncionEneCuarta
91,2070,77.6912,CompletoHeurNipo
91,0,19.9698,CompletoHeurEmi
91,0,1.74756,FuncionEneCubo
91,0,151.805,FuncionEneCuarta
92,2116,83.1505,CompletoHeurNipo
92,0,20.7553,CompletoHeurEmi
92,0,1.87063,FuncionEneCubo
92,0,158.697,FuncionEneCuarta
92,2116,81.0017,CompletoHeurNipo
92,0,20.634,CompletoHeurEmi
92,0,1.80056,FuncionEneCubo
92,0,159.257,FuncionEneCuarta
92,2116,80.8673,CompletoHeurNipo
92,0,20.652,CompletoHeurEmi
92,0,1.84234,FuncionEneCubo
92,0,158.171,FuncionEneCuarta
92,2116,80.8833,CompletoHeurNipo
92,0,20.6233,CompletoHeurEmi
92,0,1.80221,FuncionEneCubo
92,0,158.62,FuncionEneCuarta
92,2116,80.7734,CompletoHeurNipo
92,0,20.6788,CompletoHeurEmi
92,0,1.84292,FuncionEneCubo
92,0,160.609,FuncionEneCuarta
92,2116,81.4314,CompletoHeurNipo
92,0,20.6166,CompletoHeurEmi
92,0,1.80809,FuncionEneCubo
92,0,158.138,FuncionEneCuarta
92,2116,81.7175,CompletoHeurNipo
92,0,20.7394,CompletoHeurEmi
92,0,1.84274,FuncionEneCubo
92,0,157.802,FuncionEneCuarta
92,2116,80.9512,CompletoHeurNipo
92,0,20.62,CompletoHeurEmi
92,0,1.80862,FuncionEneCubo
92,0,158.639,FuncionEneCuarta
92,2116,80.7796,CompletoHeurNipo
92,0,20.6807,CompletoHeurEmi
92,0,1.85522,FuncionEneCubo
92,0,158.279,FuncionEneCuarta
92,2116,81.59,CompletoHeurNipo
92,0,21.3779,CompletoHeurEmi
92,0,1.81329,FuncionEneCubo
92,0,158.613,FuncionEneCuarta
93,2162,85.8504,CompletoHeurNipo
93,0,21.3303,CompletoHeurEmi
93,0,1.90046,FuncionEneCubo
93,0,165.473,FuncionEneCuarta
93,2162,84.2459,CompletoHeurNipo
93,0,21.2981,CompletoHeurEmi
93,0,1.91329,FuncionEneCubo
93,0,164.883,FuncionEneCuarta
93,2162,84.2952,CompletoHeurNipo
93,0,21.2411,CompletoHeurEmi
93,0,1.87234,FuncionEneCubo
93,0,165.068,FuncionEneCuarta
93,2162,84.2007,CompletoHeurNipo
93,0,21.3098,CompletoHeurEmi
93,0,1.91166,FuncionEneCubo
93,0,165.729,FuncionEneCuarta
93,2162,84.2883,CompletoHeurNipo
93,0,21.3228,CompletoHeurEmi
93,0,1.85936,FuncionEneCubo
93,0,165.339,FuncionEneCuarta
93,2162,84.8625,CompletoHeurNipo
93,0,21.2799,CompletoHeurEmi
93,0,1.90617,FuncionEneCubo
93,0,165.021,FuncionEneCuarta
93,2162,84.4388,CompletoHeurNipo
93,0,21.2472,CompletoHeurEmi
93,0,1.86078,FuncionEneCubo
93,0,164.894,FuncionEneCuarta
93,2162,84.2685,CompletoHeurNipo
93,0,21.2715,CompletoHeurEmi
93,0,1.90261,FuncionEneCubo
93,0,164.922,FuncionEneCuarta
93,2162,85.1708,CompletoHeurNipo
93,0,21.2713,CompletoHeurEmi
93,0,1.8671,FuncionEneCubo
93,0,165.17,FuncionEneCuarta
93,2162,84.2887,CompletoHeurNipo
93,0,21.2781,CompletoHeurEmi
93,0,1.90097,FuncionEneCubo
93,0,165.851,FuncionEneCuarta
94,2209,89.4651,CompletoHeurNipo
94,0,21.9188,CompletoHeurEmi
94,0,1.9777,FuncionEneCubo
94,0,171.859,FuncionEneCuarta
94,2209,87.7822,CompletoHeurNipo
94,0,22.0104,CompletoHeurEmi
94,0,1.96505,FuncionEneCubo
94,0,172.441,FuncionEneCuarta
94,2209,87.8041,CompletoHeurNipo
94,0,21.9371,CompletoHeurEmi
94,0,1.9303,FuncionEneCubo
94,0,172.63,FuncionEneCuarta
94,2209,87.6975,CompletoHeurNipo
94,0,22.0814,CompletoHeurEmi
94,0,1.9725,FuncionEneCubo
94,0,172.727,FuncionEneCuarta
94,2209,87.7518,CompletoHeurNipo
94,0,21.9748,CompletoHeurEmi
94,0,1.92586,FuncionEneCubo
94,0,171.553,FuncionEneCuarta
94,2209,87.7663,CompletoHeurNipo
94,0,22.0337,CompletoHeurEmi
94,0,1.95852,FuncionEneCubo
94,0,172.278,FuncionEneCuarta
94,2209,87.8121,CompletoHeurNipo
94,0,21.9508,CompletoHeurEmi
94,0,1.97167,FuncionEneCubo
94,0,172.759,FuncionEneCuarta
94,2209,87.7935,CompletoHeurNipo
94,0,21.9007,CompletoHeurEmi
94,0,1.93393,FuncionEneCubo
94,0,172.355,FuncionEneCuarta
94,2209,88.489,CompletoHeurNipo
94,0,21.9682,CompletoHeurEmi
94,0,1.96098,FuncionEneCubo
94,0,172.196,FuncionEneCuarta
94,2209,87.9829,CompletoHeurNipo
94,0,21.9758,CompletoHeurEmi
94,0,1.99706,FuncionEneCubo
94,0,171.773,FuncionEneCuarta
95,2256,93.2442,CompletoHeurNipo
95,0,22.7272,CompletoHeurEmi
95,0,2.00037,FuncionEneCubo
95,0,180.734,FuncionEneCuarta
95,2256,92.2135,CompletoHeurNipo
95,0,22.6969,CompletoHeurEmi
95,0,2.01411,FuncionEneCubo
95,0,179.396,FuncionEneCuarta
95,2256,92.7807,CompletoHeurNipo
95,0,22.6761,CompletoHeurEmi
95,0,2.02431,FuncionEneCubo
95,0,179.607,FuncionEneCuarta
95,2256,91.8148,CompletoHeurNipo
95,0,22.6759,CompletoHeurEmi
95,0,2.05331,FuncionEneCubo
95,0,180.067,FuncionEneCuarta
95,2256,91.5301,CompletoHeurNipo
95,0,22.6318,CompletoHeurEmi
95,0,1.98553,FuncionEneCubo
95,0,179.703,FuncionEneCuarta
95,2256,91.6149,CompletoHeurNipo
95,0,22.6765,CompletoHeurEmi
95,0,2.01945,FuncionEneCubo
95,0,179.173,FuncionEneCuarta
95,2256,91.8306,CompletoHeurNipo
95,0,23.2298,CompletoHeurEmi
95,0,2.04008,FuncionEneCubo
95,0,179.596,FuncionEneCuarta
95,2256,92.0344,CompletoHeurNipo
95,0,22.7499,CompletoHeurEmi
95,0,2.0318,FuncionEneCubo
95,0,179.967,FuncionEneCuarta
95,2256,91.784,CompletoHeurNipo
95,0,22.7244,CompletoHeurEmi
95,0,2.04019,FuncionEneCubo
95,0,179.604,FuncionEneCuarta
95,2256,92.3126,CompletoHeurNipo
95,0,22.6823,CompletoHeurEmi
95,0,2.03152,FuncionEneCubo
95,0,179.383,FuncionEneCuarta
96,2304,96.9664,CompletoHeurNipo
96,0,24.0623,CompletoHeurEmi
96,0,2.08448,FuncionEneCubo
96,0,186.057,FuncionEneCuarta
96,2304,95.5131,CompletoHeurNipo
96,0,23.3655,CompletoHeurEmi
96,0,2.10514,FuncionEneCubo
96,0,186.529,FuncionEneCuarta
96,2304,95.4464,CompletoHeurNipo
96,0,23.432,CompletoHeurEmi
96,0,2.10244,FuncionEneCubo
96,0,186.318,FuncionEneCuarta
96,2304,95.5962,CompletoHeurNipo
96,0,23.3666,CompletoHeurEmi
96,0,2.08492,FuncionEneCubo
96,0,186.652,FuncionEneCuarta
96,2304,96.5549,CompletoHeurNipo
96,0,23.4255,CompletoHeurEmi
96,0,2.11697,FuncionEneCubo
96,0,186.418,FuncionEneCuarta
96,2304,95.4501,CompletoHeurNipo
96,0,23.4418,CompletoHeurEmi
96,0,2.08282,FuncionEneCubo
96,0,186.114,FuncionEneCuarta
96,2304,95.3754,CompletoHeurNipo
96,0,23.4129,CompletoHeurEmi
96,0,2.08734,FuncionEneCubo
96,0,186.388,FuncionEneCuarta
96,2304,95.9747,CompletoHeurNipo
96,0,23.4173,CompletoHeurEmi
96,0,2.08525,FuncionEneCubo
96,0,185.497,FuncionEneCuarta
96,2304,96.2337,CompletoHeurNipo
96,0,23.4189,CompletoHeurEmi
96,0,2.09118,FuncionEneCubo
96,0,186.719,FuncionEneCuarta
96,2304,95.5948,CompletoHeurNipo
96,0,23.3591,CompletoHeurEmi
96,0,2.08545,FuncionEneCubo
96,0,186.307,FuncionEneCuarta
97,2352,101.16,CompletoHeurNipo
97,0,24.0606,CompletoHeurEmi
97,0,2.15913,FuncionEneCubo
97,0,195.912,FuncionEneCuarta
97,2352,99.4004,CompletoHeurNipo
97,0,24.0932,CompletoHeurEmi
97,0,2.15566,FuncionEneCubo
97,0,195.585,FuncionEneCuarta
97,2352,99.3949,CompletoHeurNipo
97,0,24.1081,CompletoHeurEmi
97,0,2.15303,FuncionEneCubo
97,0,194.736,FuncionEneCuarta
97,2352,99.5763,CompletoHeurNipo
97,0,24.6293,CompletoHeurEmi
97,0,2.16056,FuncionEneCubo
97,0,194.923,FuncionEneCuarta
97,2352,99.4858,CompletoHeurNipo
97,0,24.0563,CompletoHeurEmi
97,0,2.14822,FuncionEneCubo
97,0,195.198,FuncionEneCuarta
97,2352,99.5171,CompletoHeurNipo
97,0,24.0512,CompletoHeurEmi
97,0,2.16872,FuncionEneCubo
97,0,194.735,FuncionEneCuarta
97,2352,99.3619,CompletoHeurNipo
97,0,24.0788,CompletoHeurEmi
97,0,2.16876,FuncionEneCubo
97,0,195.61,FuncionEneCuarta
97,2352,99.4094,CompletoHeurNipo
97,0,24.1125,CompletoHeurEmi
97,0,2.17772,FuncionEneCubo
97,0,194.99,FuncionEneCuarta
97,2352,100.129,CompletoHeurNipo
97,0,24.1662,CompletoHeurEmi
97,0,2.15091,FuncionEneCubo
97,0,194.85,FuncionEneCuarta
97,2352,99.4287,CompletoHeurNipo
97,0,24.1233,CompletoHeurEmi
97,0,2.16807,FuncionEneCubo
97,0,195.539,FuncionEneCuarta
98,2401,104.566,CompletoHeurNipo
98,0,24.7464,CompletoHeurEmi
98,0,2.21165,FuncionEneCubo
98,0,202.191,FuncionEneCuarta
98,2401,103.089,CompletoHeurNipo
98,0,24.7337,CompletoHeurEmi
98,0,2.21311,FuncionEneCubo
98,0,203.322,FuncionEneCuarta
98,2401,103.136,CompletoHeurNipo
98,0,24.7892,CompletoHeurEmi
98,0,2.22749,FuncionEneCubo
98,0,202.592,FuncionEneCuarta
98,2401,103.881,CompletoHeurNipo
98,0,24.8164,CompletoHeurEmi
98,0,2.21078,FuncionEneCubo
98,0,202.553,FuncionEneCuarta
98,2401,102.953,CompletoHeurNipo
98,0,24.7806,CompletoHeurEmi
98,0,2.21016,FuncionEneCubo
98,0,202.312,FuncionEneCuarta
98,2401,102.968,CompletoHeurNipo
98,0,24.7852,CompletoHeurEmi
98,0,2.20964,FuncionEneCubo
98,0,203.598,FuncionEneCuarta
98,2401,103.034,CompletoHeurNipo
98,0,24.8329,CompletoHeurEmi
98,0,2.21285,FuncionEneCubo
98,0,203.788,FuncionEneCuarta
98,2401,103.324,CompletoHeurNipo
98,0,25.0264,CompletoHeurEmi
98,0,2.21054,FuncionEneCubo
98,0,203.084,FuncionEneCuarta
98,2401,103.46,CompletoHeurNipo
98,0,24.9989,CompletoHeurEmi
98,0,2.21552,FuncionEneCubo
98,0,203.46,FuncionEneCuarta
98,2401,104.365,CompletoHeurNipo
98,0,24.8292,CompletoHeurEmi
98,0,2.22971,FuncionEneCubo
98,0,203.338,FuncionEneCuarta
99,2450,109.39,CompletoHeurNipo
99,0,25.5589,CompletoHeurEmi
99,0,2.26842,FuncionEneCubo
99,0,210.402,FuncionEneCuarta
99,2450,107.106,CompletoHeurNipo
99,0,25.5319,CompletoHeurEmi
99,0,2.26299,FuncionEneCubo
99,0,211.103,FuncionEneCuarta
99,2450,107.07,CompletoHeurNipo
99,0,25.5175,CompletoHeurEmi
99,0,2.28603,FuncionEneCubo
99,0,211.575,FuncionEneCuarta
99,2450,107.516,CompletoHeurNipo
99,0,25.5207,CompletoHeurEmi
99,0,2.27532,FuncionEneCubo
99,0,212.118,FuncionEneCuarta
99,2450,107.351,CompletoHeurNipo
99,0,25.6793,CompletoHeurEmi
99,0,2.29659,FuncionEneCubo
99,0,211.361,FuncionEneCuarta
99,2450,107.114,CompletoHeurNipo
99,0,25.712,CompletoHeurEmi
99,0,2.30716,FuncionEneCubo
99,0,211.125,FuncionEneCuarta
99,2450,107.857,CompletoHeurNipo
99,0,25.5803,CompletoHeurEmi
99,0,2.28122,FuncionEneCubo
99,0,210.866,FuncionEneCuarta
99,2450,108.191,CompletoHeurNipo
99,0,26.0855,CompletoHeurEmi
99,0,2.28328,FuncionEneCubo
99,0,210.484,FuncionEneCuarta
99,2450,107.169,CompletoHeurNipo
99,0,25.7727,CompletoHeurEmi
99,0,2.36252,FuncionEneCubo
99,0,210.984,FuncionEneCuarta
99,2450,107.161,CompletoHeurNipo
99,0,25.5515,CompletoHeurEmi
99,0,2.29912,FuncionEneCubo
99,0,211.368,FuncionEneCuarta
100,2500,113.502,CompletoHeurNipo
100,0,26.358,CompletoHeurEmi
100,0,2.34899,FuncionEneCubo
100,0,220.599,FuncionEneCuarta
100,2500,111.708,CompletoHeurNipo
100,0,26.364,CompletoHeurEmi
100,0,2.356,FuncionEneCubo
100,0,219.67,FuncionEneCuarta
100,2500,111.543,CompletoHeurNipo
100,0,26.3295,CompletoHeurEmi
100,0,2.41635,FuncionEneCubo
100,0,221.065,FuncionEneCuarta
100,2500,111.562,CompletoHeurNipo
100,0,26.2711,CompletoHeurEmi
100,0,2.43087,FuncionEneCubo
100,0,220.757,FuncionEneCuarta
100,2500,112.374,CompletoHeurNipo
100,0,26.3183,CompletoHeurEmi
100,0,2.3603,FuncionEneCubo
100,0,222.074,FuncionEneCuarta
100,2500,111.881,CompletoHeurNipo
100,0,26.2872,CompletoHeurEmi
100,0,2.3686,FuncionEneCubo
100,0,219.339,FuncionEneCuarta
100,2500,112.938,CompletoHeurNipo
100,0,26.315,CompletoHeurEmi
100,0,2.33229,FuncionEneCubo
100,0,219.465,FuncionEneCuarta
100,2500,111.486,CompletoHeurNipo
100,0,27.0028,CompletoHeurEmi
100,0,2.36268,FuncionEneCubo
100,0,219.803,FuncionEneCuarta
100,2500,111.437,CompletoHeurNipo
100,0,26.311,CompletoHeurEmi
100,0,2.33345,FuncionEneCubo
100,0,220.194,FuncionEneCuarta
100,2500,111.541,CompletoHeurNipo
100,0,26.3179,CompletoHeurEmi
100,0,2.37256,FuncionEneCubo
100,0,220.508,FuncionEneCuarta
101,2550,117.688,CompletoHeurNipo
101,0,27.0561,CompletoHeurEmi
101,0,2.39947,FuncionEneCubo
101,0,229.001,FuncionEneCuarta
101,2550,115.997,CompletoHeurNipo
101,0,27.1268,CompletoHeurEmi
101,0,2.46493,FuncionEneCubo
101,0,228.825,FuncionEneCuarta
101,2550,115.998,CompletoHeurNipo
101,0,27.1186,CompletoHeurEmi
101,0,2.4165,FuncionEneCubo
101,0,229.162,FuncionEneCuarta
101,2550,115.944,CompletoHeurNipo
101,0,27.0925,CompletoHeurEmi
101,0,2.40657,FuncionEneCubo
101,0,229.456,FuncionEneCuarta
101,2550,115.911,CompletoHeurNipo
101,0,27.0699,CompletoHeurEmi
101,0,2.4423,FuncionEneCubo
101,0,228.521,FuncionEneCuarta
101,2550,115.921,CompletoHeurNipo
101,0,27.1859,CompletoHeurEmi
101,0,2.40784,FuncionEneCubo
101,0,229.063,FuncionEneCuarta
101,2550,116.007,CompletoHeurNipo
101,0,27.0981,CompletoHeurEmi
101,0,2.40725,FuncionEneCubo
101,0,229.397,FuncionEneCuarta
101,2550,116.489,CompletoHeurNipo
101,0,27.1773,CompletoHeurEmi
101,0,2.44617,FuncionEneCubo
101,0,228.76,FuncionEneCuarta
101,2550,115.735,CompletoHeurNipo
101,0,27.14,CompletoHeurEmi
101,0,2.42915,FuncionEneCubo
101,0,229.056,FuncionEneCuarta
101,2550,117.875,CompletoHeurNipo
101,0,27.0778,CompletoHeurEmi
101,0,2.40663,FuncionEneCubo
101,0,228.954,FuncionEneCuarta
102,2601,122.489,CompletoHeurNipo
102,0,27.8957,CompletoHeurEmi
102,0,2.49971,FuncionEneCubo
102,0,237.781,FuncionEneCuarta
102,2601,120.46,CompletoHeurNipo
102,0,27.9013,CompletoHeurEmi
102,0,2.5295,FuncionEneCubo
102,0,237.337,FuncionEneCuarta
102,2601,120.975,CompletoHeurNipo
102,0,29.209,CompletoHeurEmi
102,0,2.55247,FuncionEneCubo
102,0,237.892,FuncionEneCuarta
102,2601,120.47,CompletoHeurNipo
102,0,28.5762,CompletoHeurEmi
102,0,2.5002,FuncionEneCubo
102,0,236.902,FuncionEneCuarta
102,2601,120.401,CompletoHeurNipo
102,0,28.562,CompletoHeurEmi
102,0,2.49332,FuncionEneCubo
102,0,237.258,FuncionEneCuarta
102,2601,120.343,CompletoHeurNipo
102,0,27.8703,CompletoHeurEmi
102,0,2.49358,FuncionEneCubo
102,0,238.38,FuncionEneCuarta
102,2601,120.447,CompletoHeurNipo
102,0,28.0866,CompletoHeurEmi
102,0,2.50568,FuncionEneCubo
102,0,240.515,FuncionEneCuarta
102,2601,120.947,CompletoHeurNipo
102,0,27.8225,CompletoHeurEmi
102,0,2.49034,FuncionEneCubo
102,0,237.775,FuncionEneCuarta
102,2601,120.527,CompletoHeurNipo
102,0,27.8723,CompletoHeurEmi
102,0,2.55199,FuncionEneCubo
102,0,237.599,FuncionEneCuarta
102,2601,120.475,CompletoHeurNipo
102,0,27.9093,CompletoHeurEmi
102,0,2.51166,FuncionEneCubo
102,0,238.352,FuncionEneCuarta
103,2652,126.617,CompletoHeurNipo
103,0,28.7708,CompletoHeurEmi
103,0,2.56834,FuncionEneCubo
103,0,246.745,FuncionEneCuarta
103,2652,124.664,CompletoHeurNipo
103,0,28.7619,CompletoHeurEmi
103,0,2.55647,FuncionEneCubo
103,0,247.247,FuncionEneCuarta
103,2652,125.242,CompletoHeurNipo
103,0,28.7342,CompletoHeurEmi
103,0,2.58508,FuncionEneCubo
103,0,247.07,FuncionEneCuarta
103,2652,124.655,CompletoHeurNipo
103,0,28.6783,CompletoHeurEmi
103,0,2.55345,FuncionEneCubo
103,0,246.826,FuncionEneCuarta
103,2652,125.271,CompletoHeurNipo
103,0,28.6985,CompletoHeurEmi
103,0,2.56911,FuncionEneCubo
103,0,248.6,FuncionEneCuarta
103,2652,125.347,CompletoHeurNipo
103,0,28.9528,CompletoHeurEmi
103,0,2.59225,FuncionEneCubo
103,0,248.361,FuncionEneCuarta
103,2652,124.884,CompletoHeurNipo
103,0,28.8671,CompletoHeurEmi
103,0,2.58094,FuncionEneCubo
103,0,246.642,FuncionEneCuarta
103,2652,125.023,CompletoHeurNipo
103,0,28.6879,CompletoHeurEmi
103,0,2.55623,FuncionEneCubo
103,0,247.283,FuncionEneCuarta
103,2652,124.775,CompletoHeurNipo
103,0,28.732,CompletoHeurEmi
103,0,2.57968,FuncionEneCubo
103,0,247.676,FuncionEneCuarta
103,2652,124.649,CompletoHeurNipo
103,0,28.8214,CompletoHeurEmi
103,0,2.81427,FuncionEneCubo
103,0,246.602,FuncionEneCuarta
104,2704,131.001,CompletoHeurNipo
104,0,29.487,CompletoHeurEmi
104,0,2.62429,FuncionEneCubo
104,0,255.991,FuncionEneCuarta
104,2704,129.649,CompletoHeurNipo
104,0,29.5196,CompletoHeurEmi
104,0,2.62937,FuncionEneCubo
104,0,256.975,FuncionEneCuarta
104,2704,129.89,CompletoHeurNipo
104,0,29.6458,CompletoHeurEmi
104,0,2.62011,FuncionEneCubo
104,0,255.769,FuncionEneCuarta
104,2704,129.553,CompletoHeurNipo
104,0,30.7886,CompletoHeurEmi
104,0,2.67513,FuncionEneCubo
104,0,259.001,FuncionEneCuarta
104,2704,130.578,CompletoHeurNipo
104,0,29.642,CompletoHeurEmi
104,0,2.65084,FuncionEneCubo
104,0,255.549,FuncionEneCuarta
